Shimao Wulihe City 10#,Shenyang,CN,171.6,56,2014,concrete,residential,,
Shimao Wulihe City 7#,Shenyang,CN,171.6,56,2014,concrete,residential,,
Vianni Cove 1,Hong Kong,CN,171.6,51,2003,concrete,residential,,
Torre Aura Altitude,Zapopan,MX,171.6,44,2008,concrete,residential,2005,"28,200"
Galleria Foret Tower 1,Seoul,KR,171.5,45,2011,concrete/steel,residential,2007,
Galleria Foret Tower 2,Seoul,KR,171.5,45,2011,concrete/steel,residential,2007,
Nordstar Tower,Moscow,RU,171.5,42,2009,concrete,office,2006,"147,000"
Ocean Shores Tower 11-13,Hong Kong,CN,171.4,57,2003,concrete,residential,2000,
Maple Leaf Square South Tower,Toronto,CA,171.3,50,2010,concrete,residential,2007,
One Central Residences 1-3,Macau,CN,171.3,47,2010,concrete,residential,,
Kluczynski Federal Building,Chicago,US,171.3,42,1974,steel,office,,"105,514"
Chongqing IFS T2,Chongqing,CN,171.3,34,2015,concrete,office / retail,2012,
Laguna Tower,Makati,PH,171,48,2008,concrete,residential,2004,
Manila Tower,Makati,PH,171,48,2010,concrete,residential,2006,
Bahar 1,Dubai,AE,171,52,2007,concrete,residential,2004,
Metro Harbourview 1,Hong Kong,CN,171,50,2003,concrete,residential,,
Metro Harbourview 10,Hong Kong,CN,171,50,2003,concrete,residential,,
Metro Harbourview 2,Hong Kong,CN,171,50,2003,concrete,residential,,
Metro Harbourview 3,Hong Kong,CN,171,50,2003,concrete,residential,,
Metro Harbourview 4,Hong Kong,CN,171,50,2003,concrete,residential,,
Metro Harbourview 5,Hong Kong,CN,171,50,2003,concrete,residential,,
Metro Harbourview 6,Hong Kong,CN,171,50,2003,concrete,residential,,
Metro Harbourview 7,Hong Kong,CN,171,50,2003,concrete,residential,,
Metro Harbourview 8,Hong Kong,CN,171,50,2003,concrete,residential,,
Metro Harbourview 9,Hong Kong,CN,171,50,2003,concrete,residential,,
30 Broad Street,New York City,US,171,48,1932,steel,office,1931,"28,000"
The Orchard Satrio,Jakarta,ID,171,44,2017,concrete,residential,2013,
The Residence Satrio,Jakarta,ID,171,44,2017,concrete,serviced apartments / residential,2013,
Sofitel Mexico Reforma,Mexico City,MX,171,42,2019,concrete,hotel,2014,
Guo-Yan Building BC,Kaohsiung,TW,171,41,2013,steel,residential,2010,
US Bank Plaza I,Minneapolis,US,171,40,1981,concrete,office,,
City Centre,Dhaka,BD,171,37,2012,concrete,office,2004,"44,547"
Leonardo City Tower,Ramat Gan,IL,171,37,2000,concrete,residential / hotel,1995,"60,000"
D2 Tower,Courbevoie,FR,171,36,2014,composite,office,2011,"54,500"
275 George Street,Brisbane,AU,171,32,2009,concrete,office,2007,"41,738"
Huron Plaza,Chicago,US,170.7,56,1983,concrete,residential,,"47,384"
Nelson Tower,New York City,US,170.7,46,1931,steel,office,,"38,512"
Hotel Sherry-Netherland,New York City,US,170.7,40,1927,steel,hotel,,
Boeing International Headquarters,Chicago,US,170.7,36,1990,steel,office,,"95,792"
Madison Centre,Seattle,US,170.7,36,2017,composite,office,2015,"88,257"
Museum Tower,Dallas,US,170.7,42,2013,concrete,residential,2010,
Eton Shenyang Center #11,Shenyang,CN,170.7,50,2015,composite,residential,2010,
The Selby,Toronto,CA,170.6,49,2019,concrete,residential,2016,"37,512"
Seomyeon Central Star C,Busan,KR,170.4,48,2011,concrete,residential,2007,
Seomyeon Central Star D,Busan,KR,170.4,48,2011,concrete,residential,2007,
Festival City I Tower 2,Hong Kong,CN,170.4,51,2010,concrete,residential,2008,
Festival City I Tower 3,Hong Kong,CN,170.4,51,2010,concrete,residential,2008,
L'Hotel Nina Tower,Hong Kong,CN,170.4,42,2006,concrete,hotel,2000,
Blue Diamond Tower,Miami Beach,US,170.4,44,2000,concrete,residential,,
Green Diamond Tower,Miami Beach,US,170.4,44,2000,concrete,residential,,
W Suzhou,Suzhou,CN,170.4,39,2017,concrete,hotel,2014,
Linping Xizi International Building No. 1,Hangzhou,CN,170.3,38,2017,concrete,office,2012,
Chongqing IFS T6,Chongqing,CN,170.2,34,2015,concrete,office / retail,2012,
Sisli Plaza,Istanbul,TR,170.1,46,2007,concrete,residential,2000,"103,403"
Sasashima Live 24 District Global Gate West Tower,Nagoya,JP,170.1,38,2017,concrete,hotel / office / retail,2014,
RCBC Plaza Tower 2,Makati,PH,170,41,2001,concrete,office,1998,
Arezzo,Hong Kong,CN,170,48,2015,concrete,residential,,"15,403"
Festival City II Tower 5,Hong Kong,CN,170,55,2010,concrete,residential,2008,
Festival City II Tower 3,Hong Kong,CN,170,54,2010,concrete,residential,2008,
Dupont Tower,Panama City,PA,170,53,2010,concrete,residential,2007,
Manhattan @ Upper West Side,Melbourne,AU,170,53,2016,concrete,residential,2013,
Pal??cio W. Zarzur,S??o Paulo,BR,170,51,1967,concrete,retail / office,,"75,000"
South Park Tower,New York City,US,170,51,1986,concrete,residential / office,,"52,586"
Cheongna Lotte Castle Premium Town Tower 1,Incheon,KR,170,50,2013,concrete,residential,2010,
Kumgang Exllu Tower 102,Daejeon,KR,170,50,2012,concrete,residential,2009,
Kumgang Exllu Tower 103,Daejeon,KR,170,50,2012,concrete,residential,2009,
Kumgang Exllu Tower 105,Daejeon,KR,170,50,2012,concrete,residential,2009,
Kumgang Exllu Tower 106,Daejeon,KR,170,50,2012,concrete,residential,2009,
Kumgang Exllu Tower 107,Daejeon,KR,170,50,2012,concrete,residential,2009,
Kumgang Exllu Tower 108,Daejeon,KR,170,50,2012,concrete,residential,2009,
Kumgang Exllu Tower 110,Daejeon,KR,170,50,2012,concrete,residential,2009,
Kumgang Exllu Tower 111,Daejeon,KR,170,50,2012,concrete,residential,2009,
Oberoi Exquisite Tower 1,Mumbai,IN,170,50,2014,concrete,residential,2011,
Oberoi Exquisite Tower 2,Mumbai,IN,170,50,2014,concrete,residential,2011,
Oberoi Exquisite Tower 3,Mumbai,IN,170,50,2014,concrete,residential,2011,
Tour Odeon,Monaco,MC,170,49,2015,concrete,residential / office,2010,"85,000"
China Resources Center Yuefu #10,Shenyang,CN,170,48,2013,concrete,residential,,
China Resources Center Yuefu #6,Shenyang,CN,170,48,2013,concrete,residential,,
China Resources Center Yuefu #8,Shenyang,CN,170,48,2013,concrete,residential,,
Meriton Tower,Sydney,AU,170,48,2006,concrete,residential,2004,
Mikage Tower Residence,Kobe,JP,170,47,2010,concrete,residential,2007,"63,851"
Noble Place,Manila,PH,170,47,2018,concrete,residential,2014,
Australia Square Tower,Sydney,AU,170,46,1967,concrete,office,1965,"53,000"
Grand Bay Club,Cartagena,CO,170,46,2011,concrete,residential,2008,
Single Business Tower,Dubai,AE,170,46,2009,concrete,office,2007,
Haeundae Iaan Exordium 101,Busan,KR,170,45,2009,concrete,residential,2006,
Al Jaber Tower,Al Fujayrah,AE,170,43,2008,concrete,residential / office,2005,
Executive Tower G,Dubai,AE,170,43,2009,concrete,residential,2005,
Executive Tower J,Dubai,AE,170,43,2009,concrete,residential,2005,
Levent 199,Istanbul,TR,170,43,2014,concrete,office,2011,"55,000"
Southland Garden,Chongqing,CN,170,43,2005,concrete,residential / retail,2002,"50,887"
Executive Tower L,Dubai,AE,170,42,2009,concrete,residential,2005,
Shanghai Grand Center,Shanghai,CN,170,41,2011,concrete,office,2007,"100,787"
Burlington Tower,Dubai,AE,170,40,2013,concrete,office,,
Majestower Beomil 101,Busan,KR,170,40,2009,concrete,residential,2007,
Majestower Beomil 102,Busan,KR,170,40,2009,concrete,residential,2007,
Metro Grand Residences,Sydney,AU,170,40,2014,concrete,residential,2012,"23,480"
TaunusTurm,Frankfurt am Main,DE,170,40,2013,concrete,office,2011,"60,000"
Western International Finance Center Tower 2,Chengdu,CN,170,39,2015,composite,office,2012,
Marathon Futurex,Mumbai,IN,170,38,2017,concrete,office,2009,
Mode Gakuen Spiral Towers,Nagoya,JP,170,38,2008,steel,education,2005,"48,989"
Ozdilek Plaza Tower A,Istanbul,TR,170,38,2014,concrete,hotel / office,2011,
Shenzhen Commerical Bank Building,Shanghai,CN,170,38,2010,composite,office,,
Vero Centre,Auckland,NZ,170,38,2000,concrete,office,1998,"68,500"
King?€?s Road Tower,Jeddah,SA,170,37,2011,concrete,office,,
Shenzhen Kerry Centre I,Shenzhen,CN,170,32,1997,concrete,office / retail,,"78,800"
Kansai Electric Power Kobe Building,Kobe,JP,170,18,2000,composite,office,,
Opernturm,Frankfurt am Main,DE,170,42,2009,concrete,office,2007,"74,489"
Seomyeon Central Star E,Busan,KR,169.9,47,2011,concrete,residential,2007,
100 United Nations Plaza,New York City,US,169.8,52,1986,concrete,residential,,"33,124"
Langham Place Hotel,Hong Kong,CN,169.8,42,2004,concrete,hotel,1999,
Continental Can Building,New York City,US,169.8,39,1962,steel,office,1959,"72,271"
Asia-Pacific Financial Plaza,Kaohsiung,TW,169.8,42,1992,steel,office,,
Hullmark Centre I,Toronto,CA,169.6,45,2015,concrete,residential / office,2010,"90,590"
Concordia Corporate,Nova Lima,BR,169.6,43,2018,composite,residential / office,2015,"59,217"
Albany Cove 6,Hong Kong,CN,169.5,54,2004,concrete,residential,,
Albany Cove 7,Hong Kong,CN,169.5,54,2004,concrete,residential,,
Albany Cove 8,Hong Kong,CN,169.5,54,2004,concrete,residential,,
Caribbean Coast 10,Hong Kong,CN,169.5,54,2005,concrete,residential,2003,
Caribbean Coast 11,Hong Kong,CN,169.5,54,2005,concrete,residential,2003,
Caribbean Coast 12,Hong Kong,CN,169.5,54,2005,concrete,residential,2003,
Caribbean Coast 13,Hong Kong,CN,169.5,54,2005,concrete,residential,2003,
Caribbean Coast 15,Hong Kong,CN,169.5,54,2005,concrete,residential,2003,
Caribbean Coast 9,Hong Kong,CN,169.5,54,2005,concrete,residential,2003,
Monterey Cove 2,Hong Kong,CN,169.5,54,2003,concrete,residential,,
Monterey Cove 3,Hong Kong,CN,169.5,54,2003,concrete,residential,,
Monterey Cove 5,Hong Kong,CN,169.5,54,2003,concrete,residential,,
The Parkhouse Harumi Towers Krono Residence,Tokyo,JP,169.5,49,2014,steel,residential,2010,
Summit New York,New York City,US,169.5,42,2018,concrete,residential,2016,
W Guangzhou,Guangzhou,CN,169.5,42,2013,concrete,residential / hotel,2007,"107,000"
Dongyuan Centre T2,Chongqing,CN,169.5,39,2016,concrete,office / retail,2012,
R&D Center of China Railway No.3 Engineering Group,Taiyuan,CN,169.5,38,2018,composite,office / office,2014,"68,528"
Oscar by the Sea Tower 8,Hong Kong,CN,169.5,57,2002,concrete,residential,,
The Parkshore,Chicago,US,169.5,56,1991,concrete,residential,,"87,886"
North Harbor Tower,Chicago,US,169.5,55,1988,concrete,residential,,"86,082"
VDARA,Las Vegas,US,169.5,55,2009,concrete,hotel,2006,
State of Georgia Building,Atlanta,US,169.5,44,1967,steel,office,,
Bella Mare,Panama City,PA,169.4,45,2008,concrete,residential,2006,
City Heights T1,Chongqing,CN,169.3,47,2011,concrete,residential,2009,
Leveque Tower,Columbus,US,169.3,47,1927,steel,office,1924,
Reuters Building,New York City,US,169.2,30,2001,steel,office,1998,
Civic Opera Building,Chicago,US,169.2,45,1929,steel,office / other,1927,"68,710"
330 Madison Avenue,New York City,US,169.2,41,1964,steel,office,1963,"78,039"
Equitable Building,New York City,US,169.2,38,1915,steel,office,1913,"160,655"
Paramount at Edgewater Square,Miami,US,169.1,47,2009,concrete,residential,2006,"60,136"
Changsha Yulin International Building B,Changsha,CN,169.1,35,2018,concrete,office,2013,
Harbor Point,Chicago,US,169,54,1975,concrete,residential,,
Nanjing Shimao Riviera New City 1,Nanjing,CN,169,53,2006,concrete,residential,,
Park Lane Manor 7,Nanning,CN,169,50,2016,concrete,residential,2014,
Park Lane Manor 8,Nanning,CN,169,50,2016,concrete,residential,2014,
Park Lane Manor 9,Nanning,CN,169,50,2016,concrete,residential,2014,
Bay City Harumi Sky Link Tower,Tokyo,JP,169,49,2009,precast,residential,2007,"74,342"
Tower 111,New York City,US,169,48,2011,concrete,residential,2009,
Summit Terrace 3,Hong Kong,CN,169,47,2003,concrete,residential,,
Summit Terrace 5,Hong Kong,CN,169,47,2003,concrete,residential,,
Azrieli Center Triangular Tower,Tel Aviv,IL,169,46,1999,concrete,office,1996,"65,780"
International Towers Sydney Tower 3,Sydney,AU,169,40,2016,concrete,office,2013,"90,105"
Lanzhou Center SOHO Tower,Lanzhou,CN,169,40,2017,concrete,SOHO,2013,
Shanghai Central Square,Shanghai,CN,169,38,1998,concrete,office,,"24,234"
Menara Kadin Indonesia,Jakarta,ID,169,37,1997,composite,office,,
Shining Towers A,Abu Dhabi,AE,169,34,2012,concrete,office,2008,
Northwestern Mutual Tower and Commons,Milwaukee,US,169,32,2017,composite,office,2014,"61,270"
Soyak Kristalkule | Finansbank Headquarters,Istanbul,TR,169,32,2014,concrete,office,2011,"50,400"
International Fortune Plaza Tower B,Suzhou,CN,169,31,2016,composite,office,2011,
Electra Tower,Tel Aviv,IL,169,45,2011,concrete,office,2008,"75,000"
Beetham Tower,Manchester,GB,168.9,50,2006,concrete,residential / hotel,2004,
50 Biscayne,Miami,US,168.9,55,2007,concrete,residential / hotel,2005,
Marriott Marquis Hotel,Atlanta,US,168.9,52,1985,concrete,hotel,,
Quantum on the Bay South Tower,Miami,US,168.9,51,2008,concrete,residential / office,2005,
Instrata Nomad,New York City,US,168.9,48,1999,concrete,residential,1997,"36,134"
Shimao Riviera Garden 2,Shanghai,CN,168.9,52,2002,concrete,residential,2000,
Shimao Riviera Garden 3,Shanghai,CN,168.9,52,2002,concrete,residential,2000,
Shimao Riviera Garden 5,Shanghai,CN,168.9,52,2002,concrete,residential,,
"Shell Tower, Times Square",Hong Kong,CN,168.8,39,1993,concrete,office / retail,,
Streeter Place,Chicago,US,168.8,55,2009,concrete,residential,2007,
"The Avenue Phase 2, T2",Hong Kong,CN,168.7,43,2015,concrete,residential,,
"The Avenue Phase 2, T3",Hong Kong,CN,168.7,43,2015,concrete,residential,,
Newberry Plaza,Chicago,US,168.6,53,1974,concrete,residential,1972,
Michigan Plaza South,Chicago,US,168.6,46,1985,concrete,office,,"107,158"
Nanjing International Center 1,Nanjing,CN,168.6,38,2006,concrete,residential,,
Nanjing International Center 2,Nanjing,CN,168.6,35,2006,concrete,hotel / office,,
The Central 3,Ho Chi Minh City,VN,168.5,47,2016,concrete,residential,,
Boulevard Plaza 1,Dubai,AE,168.5,37,2010,composite,office,2007,
Nave Noff Tower,Bat Yam,IL,168.3,44,2014,concrete,residential,2009,"47,510"
Otemachi Financial City Grand Cube,Tokyo,JP,168.3,31,2016,steel,office / retail,2014,
Residence Oasis 1,Hong Kong,CN,168.3,55,2005,concrete,residential,,
Residence Oasis 2,Hong Kong,CN,168.3,55,2005,concrete,residential,,
Residence Oasis 3,Hong Kong,CN,168.3,55,2005,concrete,residential,,
1133 Avenue of the Americas,New York City,US,168.3,45,1970,steel,office,,
Wuhan Starry Winking Residential Tower 1,Wuhan,CN,168.1,53,2015,concrete,residential,,
Wuhan Starry Winking Residential Tower 2,Wuhan,CN,168.1,53,2015,concrete,residential,,
Wuhan Starry Winking Residential Tower 3,Wuhan,CN,168.1,53,2015,concrete,residential,,
"Taskin City Plaza, B1",Changsha,CN,168.1,23,2016,concrete,office,,
"Taskin City Plaza, B2",Changsha,CN,168.1,23,2016,concrete,office,,
Menara Prestige,Kuala Lumpur,MY,168,40,2011,concrete,office,2009,
Miramar Towers I,Panama City,PA,168,55,1996,concrete,residential,,
Miramar Towers II,Panama City,PA,168,55,1997,concrete,residential,,
The Grandiose 1,Hong Kong,CN,168,55,2006,concrete,residential,2004,
The Grandiose 2,Hong Kong,CN,168,55,2006,concrete,residential,2004,
The Grandiose 3,Hong Kong,CN,168,55,2006,concrete,residential,2004,
Tour des Canadiens 2,Montreal,CA,168,53,2019,concrete,residential,2017,
Metropolitan Heights Tower 3,Tianjin,CN,168,49,2013,concrete,residential,2008,
Grand Tower,Panama City,PA,168,48,2013,concrete,residential,2008,
Riverside Century Plaza Apartment Tower 1,Wuhu,CN,168,48,2015,concrete,residential,2011,
Riverside Century Plaza Apartment Tower 2,Wuhu,CN,168,48,2015,concrete,residential,2011,
The Peak,Sydney,AU,168,46,1996,concrete,residential,1992,
Bofu International Plaza Residential Tower,Changsha,CN,168,44,2014,composite,residential,2010,
One Sansome Street,San Francisco,US,168,43,1984,steel,office,,"66,797"
Pearl of the Orient Tower,Manila,PH,168,42,2004,concrete,residential,1999,"125,500"
Mirax Plaza - Tower B,Moscow,RU,168,41,2015,concrete,office,2006,
City Center Plaza,Taichung,TW,168,38,2010,steel,office,2008,
Esentai Tower,Almaty,KZ,168,36,2008,concrete,hotel / office,2006,"87,000"
GIE Tower,Guangzhou,CN,168,35,1996,concrete,office,,"52,813"
Pittsfield Building,Chicago,US,168,38,1927,steel,office,1926,
Unysys Building,New York City,US,168,44,1963,steel,office,,"83,495"
Trump Palace,Sunny Isles Beach,US,168,43,2005,concrete,residential,2002,
Downtown by Philippe Starck,New York City,US,168,42,1927,steel,office,,
JR Shinjuku Miraina Tower,Tokyo,JP,168,33,2016,steel,office / retail,2015,
AT&T Long Lines Building,New York City,US,168,29,1974,steel,office / telecommunications,,
Park Central 1,Hong Kong,CN,167.9,54,2002,concrete,residential,1999,"24,864"
Park Central 12,Hong Kong,CN,167.9,54,2002,concrete,residential,1999,"24,864"
Park Central 13,Hong Kong,CN,167.9,54,2003,concrete,residential,1999,"24,864"
Park Central 2,Hong Kong,CN,167.9,54,2002,concrete,residential,1999,"24,864"
Park Central 3,Hong Kong,CN,167.9,54,2002,concrete,residential,1999,"24,864"
Park Central 5,Hong Kong,CN,167.9,54,2002,concrete,residential,1999,"24,864"
Park Central 6,Hong Kong,CN,167.9,54,2002,concrete,residential,1999,"24,864"
Oscar by the Sea Tower 6,Hong Kong,CN,167.8,58,2002,concrete,residential,,
Oscar by the Sea Tower 7,Hong Kong,CN,167.8,58,2002,concrete,residential,,
Dehong World Tower D,Shenzhen,CN,167.8,52,2011,concrete,residential,2009,
Dehong World Tower E,Shenzhen,CN,167.8,52,2011,concrete,residential,2009,
Oceania Business Plaza 2,Panama City,PA,167.8,47,2012,concrete,office,2008,
Zen Apartments,Melbourne,AU,167.8,50,2012,concrete,residential,2009,"37,645"
Solitair Brickell,Miami,US,167.7,49,2018,concrete,residential,2015,"66,628"
Biscayne Beach,Miami,US,167.7,52,2017,concrete,residential,2014,
Hyatt Times Square,New York City,US,167.6,53,2013,concrete,residential / hotel,2009,
Acqualina Resort & Spa,Sunny Isles Beach,US,167.6,51,2004,concrete,residential,2001,
The Biltmore,New York City,US,167.6,51,2003,concrete,residential,2001,"43,027"
1415 Louisiana,Houston,US,167.6,44,1983,steel,office,1981,"48,480"
Trump Royale,Sunny Isles Beach,US,167.6,43,2008,concrete,residential,2005,
Sheraton Dallas Hotel Central Tower,Dallas,US,167.6,42,1959,steel,office,,
KBR Tower,Houston,US,167.6,40,1973,steel,office,,
The Tower at 15 Central Park West,New York City,US,167.6,35,2008,concrete,residential,2005,
Lago,Toronto,CA,167.5,49,2016,concrete,residential / retail,2014,"36,131"
Hyde Sukhumvit 13,Bangkok,TH,167.5,40,2014,concrete,residential,2004,
ORC Prio Tower,Osaka,JP,167.4,50,1992,composite,residential,,
Seomyeon Central Star B,Busan,KR,167.4,47,2011,concrete,residential,2007,
400 West Market,Louisville,US,167.3,35,1992,composite,office,1991,"58,868"
Festival City I Tower 1,Hong Kong,CN,167.3,49,2010,concrete,residential,2008,
Festival City I Tower 5,Hong Kong,CN,167.3,49,2010,concrete,residential,2008,
Brickell Heights North Tower,Miami,US,167.3,52,2017,concrete,residential,2014,
Academy Sweet,Seoul,KR,167.2,51,2004,composite,residential,2002,
Qiu Shui Chang Tian 9#,Chongqing,CN,167.2,46,2008,concrete,residential,2006,
1010 Brickell,Miami,US,167,50,2017,concrete,residential / retail,2014,
The Latitude Tower 6,Hong Kong,CN,167,48,2010,concrete,residential,,
The Latitude Tower 7,Hong Kong,CN,167,48,2010,concrete,residential,,
The Latitude Tower 8,Hong Kong,CN,167,48,2010,concrete,residential,,
The Latitude Tower 1,Hong Kong,CN,167,45,2010,concrete,residential,,
The Latitude Tower 2,Hong Kong,CN,167,45,2010,concrete,residential,,
50 United Nations Plaza,New York City,US,167,44,2015,concrete,residential,2012,"25,696"
