Rizal Tower,Makati,PH,156,57650,49,,1999,concrete/steel,residential
Sunlight Tower,Hong Kong,CN,155.9,31981,40,,1999,steel,office
Shenzhen Xinhe World Office Tower A,Shenzhen,CN,155.9,,31,,2015,concrete,office
Shenzhen Xinhe World Office Tower B,Shenzhen,CN,155.9,,31,,2015,concrete,office
Lai San Kok,Macau,CN,155.8,,52,,2008,concrete,residential
Continental Building,New York City,US,155.8,,42,1930,1931,steel,office
1155 Avenue of the Americas,New York City,US,155.8,,40,,1984,steel,office
K & L Gates Center,Pittsburgh,US,155.8,,39,1966,1968,steel,office
Neo Sky Dome Tower A,Banciao City,TW,155.8,,40,,2010,concrete,residential
V3 Tower,Dubai,AE,155.8,,39,,2009,concrete,residential
Chateau Puerto Madero,Buenos Aires,AR,155.7,65777,48,2006,2009,concrete,residential
IPark Tower 101,Seoul,KR,155.6,,45,,2004,concrete,residential
Park Avenue Towers 610,Hong Kong,CN,155.6,,51,,2000,concrete,residential
Conrad Macau,Macau,CN,155.5,,40,,2012,concrete,hotel / casino
Sheraton Macau,Macau,CN,155.5,,39,,2012,concrete,hotel / casino
Holiday Inn Macau,Macau,CN,155.5,,38,,2012,concrete,hotel / casino
St Regis Macau Cotai Central,Macau,CN,155.5,,38,,2015,concrete,hotel / casino
Harris Bank Bank Addition II,Chicago,US,155.5,65032,35,1972,1974,steel,office
1 QPS Tower,New York City,US,155.4,36309,44,2014,2017,concrete,residential
City Tower Osaka Temma The River & Parks,Osaka,JP,155.4,72280,45,2007,2009,concrete,residential
Geo Tower Tenroku,Osaka,JP,155.4,,44,2011,2013,concrete,residential
Shinagawa Season Terrace,Tokyo,JP,155.4,,32,2012,2015,steel,office / retail
Liberty Plaza,New York City,US,155.4,,45,2002,2004,concrete,residential
Savelovskii City  Armstrong,Moscow,RU,155.3,,46,2014,2018,concrete,residential
Savelovskii City  Coltrane,Moscow,RU,155.3,,46,2014,2018,concrete,residential
Savelovskii City  Ellington,Moscow,RU,155.3,,46,2014,2018,concrete,residential
Galaxia Tower 1,Hong Kong,CN,155.3,,51,,1998,concrete,residential
Galaxia Tower 6,Hong Kong,CN,155.3,,51,,1998,concrete,residential
Plaza Tower Kachidoki,Tokyo,JP,155.2,56998,43,2001,2004,concrete,residential
Bank of America Building,Baltimore,US,155.2,,37,,1929,steel,office
KOIN Center,Portland,US,155.2,39019,31,1981,1984,concrete,multiple
Hayden Long Island City,New York City,US,155.1,87482,50,2015,2017,concrete,residential
Hudson Greene East Tower,Jersey City,US,155.1,51236,48,2006,2010,concrete,residential
The Toyosu Tower,Tokyo,JP,155.1,91973,43,2006,2008,concrete,residential
Longfor International,Chongqing,CN,155.1,,42,2009,2012,concrete,office / retail
215 West,Chicago,US,155.1,,50,2008,2010,concrete,residential
BrickellHouse,Miami,US,155,59922,48,2012,2014,concrete,residential
Al Fujayrah Tower,Al Fujayrah,AE,155,52000,47,,2002,concrete,residential / office
The Namba Tower,Osaka,JP,155,38771,46,2005,2007,concrete,residential
MAG 214,Dubai,AE,155,,44,2005,2007,concrete,residential / office
Grace Mansion,Shenzhen,CN,155,,43,1999,2001,concrete,residential
Gurney Paragon East Tower,Penang,MY,155,,43,2008,2011,concrete,residential
Gurney Paragon West Tower,Penang,MY,155,,43,2008,2011,concrete,residential
Tokyo Dome Hotel,Tokyo,JP,155,105857,43,1997,2000,steel,hotel
Bay Central 1,Dubai,AE,155,,42,2009,2012,concrete,residential
Echelon Tower 1,Singapore,SG,155,40702,42,,2017,concrete,residential
Echelon Tower 2,Singapore,SG,155,40702,42,,2017,concrete,residential
Hotel Lamuette,Busan,KR,155,,42,2012,2014,concrete,residential / hotel
Q22 Tower,Warsaw,PL,155,53000,42,2013,2016,concrete,office
Sangbong Santeciel 1,Seoul,KR,155,,41,,2010,concrete,residential
Sangbong Santeciel 2,Seoul,KR,155,,41,,2010,concrete,residential
Deutsche Bank Tower I,Frankfurt am Main,DE,155,,40,1978,1984,concrete,office
Rama 9 Square Tower,Bangkok,TH,155,,40,2011,2017,concrete,office
St. Regis Mumbai,Mumbai,IN,155,,40,2008,2012,concrete,hotel / retail
The Ascott Metropolis,Auckland,NZ,155,,40,1997,1999,concrete,residential / hotel
The Atrium Residences,Chengdu,CN,155,22516,40,2009,2012,concrete,residential
Tour Adria,Courbevoie,FR,155,,40,,2002,concrete,office
Renaissance Center 100 Tower,Detroit,US,155,,39,1973,1976,concrete,office
Renaissance Center 200 Tower,Detroit,US,155,,39,1973,1976,concrete,office
Renaissance Center 300 Tower,Detroit,US,155,,39,1973,1976,concrete,office
Renaissance Center 400 Tower,Detroit,US,155,,39,1973,1976,concrete,office
Tour Egee,Courbevoie,FR,155,60000,39,1997,1999,concrete,office
Deutsche Bank Tower II,Frankfurt am Main,DE,155,,38,1978,1984,concrete,office
Exportbank Plaza,Makati,PH,155,,38,,1998,concrete,office
Marienturm,Frankfurt am Main,DE,155,42500,38,2015,2019,steel,office
Saeed Tower II,Dubai,AE,155,,38,2000,2001,concrete,residential / office
The EY Centre,Sydney,AU,155,63499,38,2013,2016,concrete,office / retail
Al Khatem Tower,Abu Dhabi,AE,155,,37,2008,2012,concrete,office
Al Maqam Tower,Abu Dhabi,AE,155,,37,2008,2012,concrete,office
City155,Shanghai,CN,155,,37,,2013,concrete,SOHO / office / retail
Metro Spire Residences,Sydney,AU,155,12917,37,2012,2014,concrete,residential
Harumi Island Triton Square Tower Z,Tokyo,JP,155,94697,35,1997,2000,steel,office
Novotel Da Nang Premier Han River,Da Nang,VN,155,,35,2005,2013,concrete,hotel
Shaiba Tower 1,Dubai,AE,155,,34,2004,2007,concrete,residential
Altira Office Park,Jakarta,ID,155,62000,33,2012,2015,concrete,office
Bank of Communications Tower,Hong Kong,CN,155,7650,33,1995,1996,concrete,office
Fortune Plaza A,Chongqing,CN,155,,33,2006,2009,concrete,office
Nikkei Building,Tokyo,JP,155,,33,2007,2009,composite,office
Torre BBVA,Buenos Aires,AR,155,,33,2013,2016,concrete,office
Zuellig Building,Makati,PH,155,,33,2010,2012,concrete,office
Petroland Tower,Ho Chi Minh City,VN,155,,30,2009,2012,concrete,office
East Pacific Center Tower D,Shenzhen,CN,155,,29,2007,2010,concrete,office
The Westin Virginia Beach Town Center & Residences,Virginia Beach,US,154.8,,38,2005,2007,concrete,residential / hotel
Mondrian Doha Hotel,Doha,QA,154.8,,27,2011,2017,concrete,hotel
7 Corporate Avenue,Chongqing,CN,154.7,,31,2011,2014,concrete,office
Jinan Center Financial City A15,Jinan,CN,154.6,,31,,2016,composite,office
Ascentia Sky,Singapore,SG,154.5,41285,45,2009,2014,concrete,residential
One Beacon Street,Boston,US,154.5,94760,36,,1972,steel,office
Hua Nan Bank Headquarters,Taipei,TW,154.5,40700,27,2011,2014,steel,office
Mansao Margarida Costa Pinto,Salvador,BR,154.5,,43,,2008,concrete,residential
United Nations Secretariat Building,New York City,US,154.3,82272,39,1947,1953,steel,office
Grand Front Osaka Intercontinental Hotel,Osaka,JP,154.3,,35,,2013,steel,hotel / office / retail
810 7th Avenue,New York City,US,154.2,64288,41,,1970,steel,office
10 Universal City Plaza,Los Angeles,US,154.2,76180,36,,1984,steel,office
Jinan Center Financial City A52,Jinan,CN,154.2,,40,,2016,composite,office
Sanya Haitang Bay Mangrove Resort,Sanya,CN,154.2,109247,33,,2017,composite,hotel
STrenue,Seoul,KR,154.1,39900,36,2006,2009,composite,residential / office
87 Peter,Toronto,CA,154,43003,49,2015,2018,concrete,residential
Pavilion Residences Tower 1,Kuala Lumpur,MY,154,,47,2005,2009,concrete,residential
Sheraton Grande Ocean Resort,Miyazaki,JP,154,,45,,1994,steel,hotel
Hotel de las Artes,Barcelona,ES,154,59086,44,,1992,steel,hotel
Gulf Bank Apartments A,Zhuhai,CN,154,,43,,2014,concrete,residential
Azrieli Center Square Tower,Tel Aviv,IL,154,37540,42,1997,2007,concrete,office
Rothschild Tower,Tel Aviv,IL,154,27000,42,2010,2017,concrete,residential
Uprise Elite,Istanbul,TR,154,,42,2007,2011,concrete,residential
Torre Mapfre,Barcelona,ES,154,64491,40,,1992,composite,office
Mistral Residential Tower,Izmir,TR,154,,38,2014,2017,concrete,residential
Hilton Kuala Lumpur,Kuala Lumpur,MY,154,,37,,2004,concrete,hotel
Le Meridien Kuala Lumpur Sentral,Kuala Lumpur,MY,154,,37,,2004,concrete,hotel
King's Residence,Kaohsiung,TW,154,,36,,2016,steel,residential
Samsung Raemian Gangdong Palace Office Tower,Seoul,KR,154,79644,36,2013,2017,concrete,office
Guangdong Color TV Center,Guangzhou,CN,154,38000,33,1985,1991,concrete,office
Corporativo Bansi,Guadalajara,MX,154,49100,32,2015,2019,concrete,office
Otemachi Financial City North Tower,Tokyo,JP,154,110000,30,2010,2012,steel,office
President Enterprise Corporation Tower,Taipei,TW,154,115272,30,2001,2003,concrete,office
The Beach Club Tower 2,Hallandale Beach,US,153.9,,50,2004,2006,concrete,residential
One United Nations Plaza,New York City,US,153.9,,39,,1975,steel,hotel / office
Two United Nations Plaza,New York City,US,153.9,,39,,1981,steel,hotel / office
BSA Makati Tower,Makati,PH,153.9,,37,,1998,concrete,residential
Hilltop Tower,Tokyo,JP,153.9,79849,47,2002,2005,concrete,residential
Metro City I Tower 3,Hong Kong,CN,153.9,,43,,1996,concrete,residential
Metro City I Tower 4,Hong Kong,CN,153.9,,43,,1996,concrete,residential
Metro City I Tower 5,Hong Kong,CN,153.9,,43,,1996,concrete,residential
Metro City I Tower 6,Hong Kong,CN,153.9,,43,,1996,concrete,residential
Metro City I Tower 1,Hong Kong,CN,153.9,,42,,1996,concrete,residential
Metro City I Tower 2,Hong Kong,CN,153.9,,42,,1996,concrete,residential
Skyper,Frankfurt am Main,DE,153.8,,39,2002,2004,concrete,office
Wish Signature @ Midtown Siam,Bangkok,TH,153.8,46377,47,2015,2018,concrete,residential
China Resources Shenzhen Bay Yuefu Phase 2 Tower 2,Shenzhen,CN,153.7,,43,2014,2018,concrete,residential
The Panorama,Hong Kong,CN,153.7,24312,52,1998,1999,concrete,residential
Morpheus,Macau,CN,153.7,147860,40,2014,2018,composite,hotel / casino
Worldmark Westend 105,Daegu,KR,153.7,,45,2007,2010,concrete,residential
One Indiana Square,Indianapolis,US,153.6,62950,37,1967,1969,steel,office
Shengda Jinpan 1,Shanghai,CN,153.6,,48,,2005,concrete,residential
Shengda Jinpan 2,Shanghai,CN,153.6,,48,,2005,concrete,residential
Shengda Jinpan 3,Shanghai,CN,153.6,,48,,2005,concrete,residential
Dawangjing 618 Tower 2,Beijing,CN,153.6,,37,,2018,composite,office
TD South Tower,Toronto,CA,153.6,60871,39,1982,1985,concrete,office
Fifth Street Towers II,Minneapolis,US,153.5,102192,36,,1988,composite,office
Vern Riffe Center for Govermnment and the Arts,Columbus,US,153.5,102192,33,,1989,steel,office
Liberte 8,Hong Kong,CN,153.4,,43,,2003,concrete,residential
WComfort Towers West,Tokyo,JP,153.4,70595,45,,2005,concrete,residential
JohnsManville Building,New York City,US,153.3,,43,1930,1931,steel,office
Bank of America Plaza,Charlotte,US,153.3,80528,40,1972,1974,steel,office
60 Broad Street,New York City,US,153.3,91856,39,1960,1962,steel,office
Hotel St. Jane,Chicago,US,153.3,26942,37,1928,1929,steel,office
Lefcourt National Building,New York City,US,153.3,34523,37,,1928,steel,office
State Street Financial Center,Boston,US,153.3,94220,36,2000,2003,steel,office
400 East Ohio Street,Chicago,US,153.3,,50,,1982,concrete,residential
Westlake Village 1,Toronto,CA,153.3,,48,2012,2015,concrete,residential
Reach,Miami,US,153.3,,44,2012,2016,concrete,residential
Dragon City 1,Ho Chi Minh City,VN,153.3,,35,2008,2012,concrete,residential
Dragon City 2,Ho Chi Minh City,VN,153.3,,35,2008,2012,concrete,residential
35 Mariner,Toronto,CA,153.2,,49,2003,2005,concrete,residential
Dayong Commercial Center 1,Shenzhen,CN,153.2,,35,2013,2015,steel/concrete,office
Haeundae Hillside We've Tower 105,Busan,KR,153.1,33667,45,2010,2014,concrete,residential
Met 2 Marriott Marquis,Miami,US,153.1,,41,2007,2010,concrete,hotel
Edificio Grattacielo,Barranquilla,CO,153.1,,40,2010,2014,steel/concrete,residential
Silverene Tower A,Dubai,AE,153.1,54752,35,2007,2011,concrete,residential
Century Gateway 2,Hong Kong,CN,153,,39,2007,2014,concrete,residential
Le Palais,Guangzhou,CN,153,,52,,2000,concrete,residential
Sharp Centum Park 202,Busan,KR,153,,50,,2005,concrete,residential
Sharp Centum Park 204,Busan,KR,153,,50,,2005,concrete,residential
Sharp Centum Park 206,Busan,KR,153,,50,,2005,concrete,residential
Montage,Toronto,CA,153,,48,2006,2009,concrete,residential
Southbank Central,Melbourne,AU,153,,48,2015,2017,concrete,residential
Mantri Pinnacle,Bangalore,IN,153,,46,2011,2016,concrete,residential
Lodha Bellezza 3,Hyderabad,IN,153,,45,,2014,concrete,residential
Lodha Bellezza 4,Hyderabad,IN,153,,45,,2014,concrete,residential
Centric Sea Pattaya Tower A,Pattaya,TH,153,,44,,2016,concrete,residential
City Towers Toyosu The Symbol,Tokyo,JP,153,98566,44,2007,2009,concrete,residential
Tomson Riviera Garden 1,Shanghai,CN,153,,44,2002,2005,concrete,residential
Tomson Riviera Garden 2,Shanghai,CN,153,,44,2002,2005,concrete,residential
Dongzhao Building,Guangzhou,CN,153,91224,42,,2008,concrete,office
Tower Palace One Tower D,Seoul,KR,153,,42,1999,2002,composite,residential
Bastion,Moscow,RU,153,97664,40,2006,2012,concrete,residential / retail
Market Square Tower,Houston,US,153,,40,2014,2017,concrete,residential
Station Garden Tower,Tokyo,JP,153,52802,40,2004,2008,concrete,residential / office
AU Tower,Dubai,AE,153,,35,2005,2009,concrete,office
Torun Tower,Istanbul,TR,153,108000,35,2012,2014,concrete,office / residential / retail
LJZ Plaza,Shanghai,CN,153,55450,34,1996,1999,steel,office
Samsung C&T Corporation HQ,Seoul,KR,153,,34,2005,2008,composite,office
Samsung Life Insurance Corporation HQ,Seoul,KR,153,,34,2005,2008,composite,office
480 Queen Street,Brisbane,AU,153,73000,33,2012,2016,composite,office
El Paso Energy Building,Houston,US,153,,33,,1962,steel,office
25 Bank Street,London,GB,153,154952,30,2000,2003,composite,office
40 Bank Street,London,GB,153,84021,30,2000,2003,composite,office
One George Street,Singapore,SG,153,51714,23,,2004,concrete,office
Dusit Thani Hotel,Dubai,AE,152.9,60300,37,1998,2001,concrete,residential / hotel
One Superior Place,Chicago,US,152.9,,52,1998,1999,concrete,residential
Offices and Crowne Plaza Nanchang Riverside,Nanchang,CN,152.9,,34,2007,2011,concrete,hotel / office
Hudson Greene West Tower,Jersey City,US,152.8,45617,48,2006,2010,concrete,residential
Ocean Palace,Balneario Camboriu,BR,152.8,20492,42,2008,2012,concrete,residential
The # Central Park II 201,Incheon,KR,152.7,,45,2008,2011,concrete,residential
The # Central Park II 202,Incheon,KR,152.7,,45,2008,2011,concrete,residential
Sheraton New York,New York City,US,152.7,,51,,1962,concrete,hotel
Wind,Miami,US,152.7,,41,2005,2008,concrete,residential
120 North LaSalle,Chicago,US,152.7,,39,1989,1992,concrete,office
World Apparel Center,New York City,US,152.7,86520,39,,1968,steel,office
10 South LaSalle,Chicago,US,152.7,68156,37,,1986,composite,office
One Park Place,Houston,US,152.7,87090,37,2007,2009,concrete,residential
The Zenith 1,Hong Kong,CN,152.7,,47,,2007,concrete,residential
Viewpoint,Atlanta,US,152.7,63199,36,2006,2008,concrete,residential
PSPF Commercial Tower A,Dar es Salaam,TZ,152.7,,35,2011,2014,concrete,office
PSPF Commercial Tower B,Dar es Salaam,TZ,152.7,,35,2011,2014,concrete,office
Robinson Place Tower A,Hong Kong,CN,152.7,,48,,1994,concrete,residential
Tower 46,New York City,US,152.7,78596,34,2008,2013,steel,office
1 Jackson Park,New York City,US,152.6,55223,45,2015,2018,concrete,residential
Kyungdong Jade 101,Busan,KR,152.6,18934,40,2008,2012,concrete,residential
Universe Life Square,Curitiba,BR,152.6,18607,43,2009,2014,concrete,residential / office
Dubai Arch Tower,Dubai,AE,152.6,,41,2005,2009,concrete,residential
1450 BRICKELL,Miami,US,152.5,,34,2007,2010,concrete,office
Residencial Alfredo Volpi,Joao Pessoa,BR,152.5,,47,2012,2016,concrete,residential
Shreepati Arcade,Mumbai,IN,152.5,,45,1995,2002,concrete,residential
Haeundae Hillside We've Tower 103,Busan,KR,152.5,37056,44,2010,2014,concrete,residential
Rengfeng Tower,Guangzhou,CN,152.5,101337,41,,2004,concrete,office
Laguna Tower,Dubai,AE,152.5,,40,2005,2012,concrete,hotel / office
Lotte Castle President 101,Seoul,KR,152.5,,40,2005,2009,composite,residential
Lotte Castle President 102,Seoul,KR,152.5,,40,2005,2009,composite,residential
York Place,Hong Kong,CN,152.5,,40,,2009,concrete,residential
Crown Towers,Melbourne,AU,152.5,,43,,1997,concrete,hotel
One Columbus Place Tower I,New York City,US,152.4,,49,1997,1999,concrete,residential
One Columbus Place Tower II,New York City,US,152.4,,49,1997,1999,concrete,residential
Pinnacle Grand Park II,Mississauga,CA,152.4,43776,48,2015,2017,concrete,residential
Sky Las Vegas,Las Vegas,US,152.4,78038,45,2005,2007,concrete,residential
414 Light Street,Baltimore,US,152.4,,44,2016,2018,concrete,residential
Paraiso Bayviews,Miami,US,152.4,,44,2015,2018,concrete,residential
Urbana Tower 1,Kolkata,IN,152.4,,41,2009,2015,concrete,residential
Urbana Tower 4,Kolkata,IN,152.4,,41,2009,2017,concrete,residential
Urbana Tower 5,Kolkata,IN,152.4,,41,2009,2017,concrete,residential
Urbana Tower 6,Kolkata,IN,152.4,,41,2009,2015,concrete,residential
Urbana Tower 7,Kolkata,IN,152.4,,41,2009,2015,concrete,residential
1818 Market Street,Philadelphia,US,152.4,91206,40,,1974,steel,office
28 State Street,Boston,US,152.4,52960,40,,1970,steel,office
Bayshore Apartments,Hong Kong,CN,152.4,,38,1999,2001,concrete,residential
Telesis Tower,San Francisco,US,152.4,74482,38,,1982,steel,office
Angel Place,Sydney,AU,152.4,,35,1995,2000,concrete,office
Four World Financial Center,New York City,US,152.4,,34,,1986,steel,office
One America Plaza,San Diego,US,152.4,58529,34,,1991,steel,office
Mangkuluhur City Office Tower 1,Jakarta,ID,152.4,,33,2014,2018,concrete,office
The World Centre,Makati,PH,152.4,,30,1992,1995,concrete,office
The Tides at Lakeshore East,Chicago,US,152.4,70451,51,2006,2008,concrete,residential
Montevideo,Rotterdam,NL,152.3,57530,43,2003,2005,composite,residential
200 South Wacker,Chicago,US,152.3,78968,41,1979,1981,concrete,office
Sydney Central,Sydney,AU,152.3,,31,1990,1992,concrete,office
855 6th Avenue,New York City,US,152.2,53083,41,2014,2016,concrete/steel,residential / office / retail
The Post Oak,Houston,US,152.1,,36,2015,2018,concrete,residential / hotel / office
Reforma 342,Mexico City,MX,152.1,80800,35,2009,2012,concrete,office
Marble Towers,Johannesburg,ZA,152.1,,32,,1973,concrete,office
Thorn Cliff,Hong Kong,CN,152.1,,46,1979,1982,concrete,residential
Dalma Tower,Dubai,AE,152.1,,40,2004,2009,concrete,residential
Unixx Tower I,Pattaya,TH,152,,48,2013,2016,concrete,residential
Lumiere,Sydney,AU,152,,47,2004,2007,concrete,residential
Yodoyabashi Apple Tower Residence,Osaka,JP,152,37311,46,2005,2006,precast,residential
Villa Ratchatewi,Bangkok,TH,152,,43,,2010,concrete,residential
Al Habtoor Business Tower,Dubai,AE,152,,40,2006,2009,concrete,office
Thang Long Number 1 Tower A,Hanoi,VN,152,,40,2010,2014,concrete,residential
Thang Long Number 1 Tower B,Hanoi,VN,152,,40,,2015,concrete,residential
100 Mount Street,Sydney,AU,152,42817,39,2016,2019,composite,office
Forum Atmosphere Tower 1,Kolkata,IN,152,,39,2012,2019,concrete,residential
Forum Atmosphere Tower 2,Kolkata,IN,152,,39,2012,2019,concrete,residential
World Trade Center 1,Colombo,LK,152,836,39,1991,1995,concrete,office / retail
World Trade Center 2,Colombo,LK,152,836,39,1991,1995,concrete,office / retail
Neo China Top City A2,Chongqing,CN,152,,37,2005,2009,concrete,office / residential / retail
